Longitude,Latitude,Depth,date,time
9.90543025732041E-01,1.70448269844055E+00,-1.84468634426594E+00,6/25/14,0.055532299
-1.06818552017212E+00,2.09666520357132E+00,-2.12612767815590E+00,6/25/14,0.1344455
1.15580124258995E+00,1.50888651013375E+00,-2.31470940113068E+00,6/26/14,0.081029698
1.63819845914840E+00,1.62773362398148E+00,-2.06044124364853E+00,6/27/14,0.023721199
1.34021906852722E+00,1.61380020380020E+00,-1.86637645661831E+00,6/28/14,0.184706099
-1.12538034915924E+00,2.06284283399582E+00,-2.13895311951638E+00,6/29/14,0.085855599
-1.31404062509537E+00,2.19213228225708E+00,-2.05904957652092E+00,7/1/14,0.063650198
-1.33460315465927E+00,2.06664243936539E+00,-2.13756239414215E+00,7/1/14,0.081148401
-1.35749751329422E+00,2.08292641639709E+00,-2.15401703715325E+00,7/1/14,0.094954502
1.11852169036865E+00,1.78882534503937E+00,-2.07155704498291E+00,7/1/14,0.095020801
-1.26866207122803E+00,2.19496655464172E+00,-2.12085127830505E+00,7/1/14,0.0950251
6.89687865972519E-01,1.09052428007126E+00,-2.11728484630585E+00,7/1/14,0.111912299
1.46085389852523E+00,1.72783805131912E+00,-2.12742956876754E+00,7/1/14,0.2243593
1.46049802601338E+00,1.53979932367802E+00,-1.90633821487426E+00,7/1/14,0.225620501
1.50663789510727E+00,1.60552283525467E+00,-2.00666440427304E+00,7/2/14,0.085033499
1.40271319150924E+00,1.76330593824387E+00,-1.98173014819622E+00,7/2/14,0.112236701
-1.07545332908631E+00,2.01216891407967E+00,-2.13287305831909E+00,7/2/14,0.112243101
1.36946430206299E+00,1.39632464945316E+00,-2.29977519512177E+00,7/2/14,0.113143198
1.54870644807815E+00,1.72199862003327E+00,-2.00089111328125E+00,7/2/14,0.113949701
1.50528880357742E+00,1.79117086827755E+00,-2.0901806175709E+00,7/2/14,0.120932698
-1.95233106613159E-01,2.08368248939514E+00,-2.02390444278717E+00,7/2/14,0.1338531
4.26614564657212E-01,1.24481846094131E+00,-2.01533632278443E+00,7/2/14,0.144032098
3.13786043971777E-01,9.69008374214173E-01,-1.91546329557896E+00,7/2/14,0.1440324
3.11189963668585E-01,7.91831213235855E-01,-2.00499536991120E+00,7/3/14,0.061129399
3.20364159345627E-01,7.86585336923600E-01,-2.01619594097137E+00,7/3/14,0.0904225
2.97378638386726E-01,7.89461642503739E-01,-1.86403606832027E+00,7/3/14,0.1010179
1.13881415426732E+00,1.55467581748963E+00,-1.94430900812149E+00,7/3/14,0.182957299
9.08378851413728E-01,1.60342750549316E+00,-1.96925472915173E+00,7/3/14,0.2235105
1.12895671129226E+00,2.16398113965989E+00,-2.04855346679687E+00,7/4/14,0.174333699
1.35261751413345E+00,1.54292604625225E+00,-1.96814614534378E+00,7/5/14,0.115318902
-1.34667464494705E+00,1.98220551013946E+00,-2.07665585875511E+00,7/5/14,0.223305199
1.18906741142273E+00,1.83488698005676E+00,-2.10423250198364E+00,7/7/14,0.082938999
1.88204264640809E+00,1.06624155044556E+00,-1.94665418863296E+00,7/9/14,0.001054399
1.95789369344711E+00,9.99079573154452E-01,-2.06243630051613E+00,7/9/14,0.101921301
1.09229165315628E+00,2.06373820304871E+00,-2.10121563673020E+00,7/14/14,0.225822099
9.75805795192718E-01,2.10979392528534E+00,-2.1380089700222E+00,7/15/14,0.104338199
3.33525702357292E-02,2.10493352413178E+00,-2.02421768307686E+00,7/16/14,0.0949536
-1.01975397020579E-01,1.99254530668258E+00,-1.95450263321400E+00,7/16/14,0.161918901
-3.31107629463076E-02,2.10504577159882E+00,-2.00679067373276E+00,7/16/14,0.162953101
-8.85949553921819E-03,2.10416686534882E+00,-1.94758014380932E+00,7/16/14,0.1930103
-1.00217596441508E-01,1.99314059019088E+00,-2.09931499361992E+00,7/17/14,0.040758301
-1.01205555349589E-01,1.99194177389145E+00,-1.98166534900666E+00,7/17/14,0.150206
-3.48118079826235E-02,2.05994539260864E+00,-2.04202944040298E+00,7/17/14,0.174246602
1.24621638059616E+00,1.78893659114838E+00,-2.02487696409226E+00,7/18/14,0.111148499
9.95796340703965E-01,1.71848500967026E+00,-2.07215571403504E+00,7/18/14,0.122921899
1.32987964153290E+00,1.79109146595001E+00,-1.94609663486481E+00,7/18/14,0.131347701
1.40019623041153E+00,1.94768880605697E+00,-2.04929876327514E+00,7/18/14,0.131742299
1.21638059616089E+00,2.08248046636582E+00,-2.09225143194199E+00,7/18/14,0.132410798
1.49741127490997E+00,1.77344764471054E+00,-1.99157689809799E+00,7/18/14,0.133226801
-1.0683686375618E+00,2.08828994035721E+00,-2.13472445607186E+00,7/18/14,0.1438535
1.12675518691540E+00,1.94167583286762E+00,-2.14892070889473E+00,7/18/14,0.143854901
-1.05822296142578E+00,2.01532179117203E+00,-2.10417698025704E+00,7/18/14,0.204206999
3.68587017804384E-01,9.01606665551663E-01,-1.93799277544021E+00,7/18/14,0.224153601
2.52768075466156E-01,8.1689857840538E-01,-1.96895719468594E+00,7/19/14,0.2047281
2.67704638838768E-01,8.15763717889786E-01,-1.91085094213485E+00,7/21/14,0.042530499
1.55076853036880E+00,1.49829803705215E+00,-1.97067910432816E+00,7/21/14,0.042543098
3.44658255577088E-01,9.80802810192109E-01,-2.00497361421585E+00,7/21/14,0.205930401
-1.11367874145508E+00,1.98332344293595E+00,-2.13668229579926E+00,7/21/14,0.210330199
1.44600527286530E+00,1.81157575845718E+00,-2.05381793975830E+00,7/22/14,0.091325101
1.70015071630478E+00,1.79628224372864E+00,-2.03787399232388E+00,7/22/14,0.1835333
-9.99441540241245E-01,2.17124919891357E+00,-2.13828704953194E+00,7/23/14,0.133246899
1.34476943016052E+00,1.45187199115754E+00,-1.96413718163967E+00,7/23/14,0.142846901
1.44778180122376E+00,1.89959244728089E+00,-2.09253150224686E+00,7/23/14,0.185557
1.35293616056442E+00,1.83243445158005E+00,-2.06198801994324E+00,7/23/14,0.1948408
2.27469939924776E-01,2.05583840608597E+00,-2.08482298851013E+00,7/24/14,0.132018
1.88884696364402E-01,1.04090840816498E+00,-1.92214765250683E+00,7/25/14,0.093809102
1.38237748146057E+00,1.69634554386139E+00,-2.10246686339379E+00,7/25/14,0.0942012
1.65974206030369E+00,1.01701899617910E+00,-2.09291102886200E+00,7/27/14,0.105755601
1.16672873497010E+00,1.75056842267513E+00,-2.30645509958267E+00,7/27/14,0.164914999
1.51753779649734E+00,1.43012746572495E+00,-2.11813600659371E+00,7/27/14,0.205302998
1.51517220735550E+00,1.79063119888306E+00,-2.04715111255646E+00,7/27/14,0.205547199
-9.88704133033754E-01,2.03630727529526E+00,-2.12662582993507E+00,7/27/14,0.215258699
-1.20755190849304E+00,2.19424972534179E+00,-2.05303601622582E+00,7/27/14,0.215321999
1.33833763599395E+00,1.81401821374893E+00,-2.11064157187939E+00,7/29/14,0.191959899
1.51135517358780E+00,1.79036862850189E+00,-2.00137846171856E+00,7/30/14,0.044829801
1.85107722282410E+00,1.21650608778000E+00,-2.07284834384918E+00,7/30/14,0.211252
1.32487517595291E+00,1.86805024147034E+00,-2.06172548532486E+00,7/30/14,0.211632401
9.70838314294816E-01,1.06927313804626E+00,-1.85890951454640E+00,7/30/14,0.211657599
7.55075819790363E-02,2.76084653735161E+00,-1.83678712844849E+00,7/30/14,0.211700801
1.26612884998321E+00,1.92597280740738E+00,-2.03189479112625E+00,7/30/14,0.211743802
1.45496940612793E+00,1.83552695512771E+00,-2.08796052932739E+00,7/30/14,0.211755
-1.07537465095520E+00,1.87065213918686E+00,-2.14475502371788E+00,7/30/14,0.220002901
1.27129435837269E+00,1.91835007965565E+00,-2.12377988696098E+00,7/30/14,0.220315699
-1.17323238849640E+00,2.19368457794189E+00,-2.06998483538628E+00,7/30/14,0.220343299
3.02566091716289E-01,1.86226637363433E+00,-2.04951672554016E+00,7/30/14,0.220856499
1.71860216856003E+00,5.88840538263321E-01,-1.9057948410511E+00,7/30/14,0.224708501
1.71734858751297E+00,5.89402538537979E-01,-2.10316788554192E+00,8/1/14,0.152237501
1.71780208349228E+00,5.91214352846146E-01,-2.08398980498314E+00,8/1/14,0.162255
1.41363311707974E+00,1.55871644020081E+00,-1.96995495557785E+00,8/2/14,0.022504002
1.53370287716389E+00,5.93077570199967E-01,-2.11443405747413E+00,8/3/14,0.205746301
1.35820541381836E+00,1.84662942886352E+00,-2.02670411467552E+00,8/3/14,0.210200101
1.52114351987838E+00,1.81306393444539E+00,-2.14229274988174E+00,8/3/14,0.222204801
1.76393623352051E+00,1.13767839670181E+00,-2.05070443153381E+00,8/4/14,0.074636798
1.33741936683655E+00,1.56671832501888E+00,-1.81605931520462E+00,8/4/14,0.225115702
1.70138138532639E+00,1.80739498436451E+00,-2.19470587372780E+00,8/5/14,0.0007126
1.59854453206062E+00,1.44646961688995E+00,-1.99928171634674E+00,8/5/14,0.0849219
1.68918789625168E+00,7.07296591997147E-01,-2.07345100045204E+00,8/5/14,0.122340702
9.71710407733917E-01,1.46220086812973E+00,-1.97699537575245E+00,8/5/14,0.133357398
1.19770313501358E+00,1.53775523602962E+00,-1.96652115583420E+00,8/5/14,0.2118368
1.64561342298985E+00,1.18664071559906E+00,-2.01458551883698E+00,8/6/14,0.020016901
1.59752317667008E+00,6.85307520627975E-01,-2.12117043137550E+00,8/6/14,0.025819801
1.22279064357281E+00,1.99576171040535E+00,-2.04567329883575E+00,8/6/14,0.105403401
1.70195654630661E+00,1.81365733444691E+00,-2.15648956298829E+00,8/7/14,0.092307299
1.44843974113465E+00,1.99861568212509E+00,-2.0881516456604E+00,8/7/14,0.092706501
1.81294010877609E+00,2.08279965519905E+00,-2.19885689616204E+00,8/7/14,0.1254519
1.49053280353546E+00,1.95280739068985E+00,-2.05805104970932E+00,8/7/14,0.130435899
1.70444144010544E+00,1.63178550302982E+00,-2.11169824600220E+00,8/8/14,0.030008402
1.70229490995407E+00,7.16275483369827E-01,-1.90411710143089E+00,8/8/14,0.1659442
1.73164479732513E+00,1.84957009851933E+00,-2.05101401805878E+00,8/8/14,0.170024101
1.11641559600830E+00,1.58530279397964E+00,-2.03823108673096E+00,8/8/14,0.174406301
1.5763947725296E+00,1.24261486530304E+00,-2.06214081048966E+00,8/8/14,0.174938101
1.69966272115707E+00,7.15409094095230E-01,-2.10769904255867E+00,8/9/14,0.123234399
1.47015746831894E+00,1.83526636362076E+00,-2.05769171714783E+00,8/9/14,0.185801499
1.51515213251114E+00,1.79013469219208E+00,-2.13252042531968E+00,8/10/14,0.012020402
1.71097277402878E+00,5.88564306497574E-01,-2.04834341406823E+00,8/10/14,0.1401552
1.71878203153610E+00,5.89698463678360E-01,-2.06700167059898E+00,8/10/14,0.182153899
1.71935023069382E+00,5.93198639154434E-01,-2.07269725799560E+00,8/10/14,0.211840998
1.71405586004257E+00,5.87646108865738E-01,-2.07635335326195E+00,8/11/14,0.104637001
1.25910001099109E+00,1.59834794998169E+00,-2.00618050694466E+00,8/12/14,0.010142598
1.63633550405502E+00,6.68527680635452E-01,-2.06643471121788E+00,8/12/14,0.2112296
1.70379589796066E+00,7.16078287363052E-01,-2.05319171845913E+00,8/13/14,0.001119301
1.53710991144180E+00,5.89212089776993E-01,-2.02969623208046E+00,8/13/14,0.023637
9.76807552576066E-01,1.63226475715637E+00,-1.92664878070355E+00,8/13/14,0.025237899
-1.32633149623871E+00,2.10598270297050E+00,-2.14615685343743E+00,8/13/14,0.032625102
1.51721409559250E+00,1.63246250152588E+00,-1.98477271795273E+00,8/13/14,0.034519099
7.75108283758164E-01,1.25199924707413E+00,-1.95403780639172E+00,8/13/14,0.041810799
1.03925070762634E+00,1.94801784753799E+00,-2.09320125579834E+00,8/13/14,0.071341701
1.08829935789108E+00,1.98832114934921E+00,-2.06101346015930E+00,8/13/14,0.071408998
1.35688960552216E+00,1.7832731723785E+00,-2.07671085596085E+00,8/13/14,0.125014901
-1.00683946609497E+00,1.85107800960540E+00,-2.06298299431801E+00,8/13/14,0.173854701
1.22422332763672E+00,2.06079076528549E+00,-2.06227587461472E+00,8/13/14,0.1751118
1.07818013429642E+00,1.86545672416687E+00,-2.02663369178772E+00,8/14/14,0.022135701
-1.71227908134460E-01,2.04837735891343E+00,-2.00056936740875E+00,8/14/14,0.033830799
1.48794033527374E+00,1.52325628697872E+00,-1.98376977443695E+00,8/14/14,0.094706401
1.52192469835281E+00,1.80463054478169E+00,-2.17240941524505E+00,8/14/14,0.094718099
6.98178762197495E-01,1.99990122616291E+00,-2.18929524123669E+00,8/14/14,0.094723798
1.33597841262818E+00,1.78976044654846E+00,-1.96911660134792E+00,8/14/14,0.095651999
1.75411831140518E+00,1.8493704944849E+00,-2.09054839611054E+00,8/15/14,0.025542099
1.71024230718613E+00,7.13133913278580E-01,-2.08698949217796E+00,8/15/14,0.043312501
5.09413635730744E-01,9.75975537300110E-01,-1.97007366120816E+00,8/16/14,0.133106802
5.10357272624970E-01,9.77449870109558E-01,-1.94690265357494E+00,8/16/14,0.162246
1.19895741939545E+00,1.89254238605499E+00,-1.99627496302127E+00,8/17/14,0.052647401
1.13794654607773E+00,1.97521748542785E+00,-2.09025363326072E+00,8/17/14,0.0625044
1.58493541479111E+00,1.85749955177307E+00,-2.09322032928467E+00,8/17/14,0.073028199
1.22018420696259E+00,2.03606866598129E+00,-2.13285608887672E+00,8/18/14,0.032504201
1.34802862405777E+00,1.81124283075333E+00,-2.03986029624939E+00,8/18/14,0.092857402
1.13721106052399E+00,1.93843445777893E+00,-2.05945889949799E+00,8/18/14,0.1536019
1.35669704675675E+00,1.99572359323502E+00,-2.12104259133339E+00,8/18/14,0.2028406
1.23681848049164E+00,1.82174369096756E+00,-2.02085576653480E+00,8/18/14,0.225857999
1.39241857528687E+00,1.86800794601440E+00,-2.06066546440124E+00,8/19/14,0.194701299
-1.05547800064087E+00,2.01167997121811E+00,-2.12753536105156E+00,8/19/14,0.212436602
1.15035869181157E+00,1.26572007536888E+00,-2.3233912229538E+00,8/20/14,0.013946801
1.37278802394867E+00,1.6422046661377E+00,-1.98722352087498E+00,8/20/14,0.1051271
1.54170937538147E+00,1.9093413591385E+00,-2.02783929109573E+00,8/20/14,0.145043399
1.03891442716122E+00,1.77365999817848E+00,-2.05673167705536E+00,8/20/14,0.171116602
1.00964115858078E+00,1.651307284832E+00,-2.06480863094330E+00,8/21/14,0.0425409
1.50350223779678E+00,1.79142356812954E+00,-1.97435207962990E+00,8/22/14,0.050925501
1.32282295227051E+00,1.78605659008026E+00,-1.98190881311893E+00,8/22/14,0.055656299
1.39437898397445E+00,1.87673541307450E+00,-2.01311177015305E+00,8/22/14,0.2212248
1.32298440933228E+00,1.80593731701375E+00,-2.10582199692726E+00,8/23/14,0.0045246
1.44745131433010E+00,1.49291335940361E+00,-2.08066225647927E+00,8/23/14,0.205811899
1.55217913389206E+00,1.81201559305191E+00,-2.08541263043881E+00,8/24/14,0.162432801
1.51476632356643E+00,1.81710549592972E+00,-2.0263414144516E+00,8/24/14,0.1626339
9.53947389125824E-01,1.71591753959655E+00,-1.95684101283550E+00,8/24/14,0.162951201
-1.14393925666809E+00,2.03488618135452E+00,-2.13440590500831E+00,8/24/14,0.163716499
6.43072181940079E-01,1.72805790603161E+00,-1.94862071275711E+00,8/24/14,0.165437199
1.00204753279686E+00,1.73208019435406E+00,-2.05503447055817E+00,8/24/14,0.1712263
1.37846709489822E+00,1.72604758739472E+00,-2.05541323423386E+00,8/24/14,0.173022699
2.16048315167427E-01,1.41102852821350E+00,-2.00095313489437E+00,8/24/14,0.173622798
-9.62022399902347E-01,2.10781594514847E+00,-2.05908058285713E+00,8/24/14,0.183548398
-2.20535829663277E-01,1.91453024148941E+00,-2.04138668179512E+00,8/24/14,0.191846099
2.28245282918215E-01,1.91704949140549E+00,-2.00662900209427E+00,8/24/14,0.203924999
2.31866654753685E-01,1.06795923709869E+00,-2.01843295097351E+00,8/24/14,0.212655999
9.61134679615498E-02,1.95341404676438E+00,-1.97033642828464E+00,8/24/14,0.215202499
1.39204430580140E+00,1.92436810731888E+00,-2.04448624849319E+00,8/24/14,0.221620701
7.85382096469402E-01,2.26958605051041E+00,-2.02837508320809E+00,8/24/14,0.2231149
1.61925898790360E+00,7.48640531301498E-01,-2.12858529090882E+00,8/24/14,0.224246498
4.0312396287918E-01,1.73684223890304E+00,-2.00442956984043E+00,8/24/14,0.23333
1.40955615043640E+00,1.78961883783341E+00,-2.12449057102204E+00,8/25/14,0.004832
1.52078067064285E+00,1.43428412675858E+00,-2.0889500617981E+00,8/25/14,0.055936102
1.17389576435089E+00,1.63680618703366E+00,-2.03966773152351E+00,8/25/14,0.113653101
1.31713848114014E+00,1.58735665977001E+00,-2.08239837884903E+00,8/25/14,0.1229132
1.49633866548538E+00,1.40154377222061E+00,-2.12584918737411E+00,8/25/14,0.160153601
9.4049292653799E-01,1.80623885393143E+00,-2.03871613740921E+00,8/26/14,0.053135101
1.51152266263962E+00,1.42807735204697E+00,-2.07344257235527E+00,8/26/14,0.061142799
1.29986628293991E+00,1.67770142555237E+00,-1.96480911970139E+00,8/26/14,0.1130291
1.31074992418289E+00,1.58292387723923E+00,-2.07470374703408E+00,8/27/14,0.131455101
2.23725470900535E-01,2.16929334402084E+00,-1.98909479081631E+00,8/29/14,0.015620202
1.04873773455620E-01,2.20743832588196E+00,-1.94864609241486E+00,8/29/14,0.0259034
1.31589260101319E+00,1.60283608436584E+00,-2.04612674117089E+00,8/29/14,0.154018302
1.38287042379379E+00,1.53596441745758E+00,-1.99887166023255E+00,8/29/14,0.185128398
1.31657366752625E+00,1.6031619310379E+00,-2.06586427092552E+00,8/29/14,0.213008098
1.32145681381226E+00,1.60220425128936E+00,-1.9275030791760E+00,8/31/14,0.043333799
1.31836700439453E+00,1.60283367633819E+00,-2.04847583174706E+00,8/31/14,0.150628399
4.77572201937437E-01,1.35177954435348E+00,-1.95320709943772E+00,9/1/14,0.2037553
1.31626870632172E+00,1.59359308779240E+00,-2.06244939565659E+00,9/3/14,0.1503147
1.29299473762513E+00,1.66635569334030E+00,-1.96749577522278E+00,9/5/14,0.002512399
1.31738600730896E+00,1.58502993285656E+00,-2.02273775339127E+00,9/6/14,0.205310401
1.31949615478516E+00,1.60191652774810E+00,-1.95190216004848E+00,9/7/14,0.171042599
1.31379262208939E+00,1.60115613937378E+00,-2.08450904488563E+00,9/7/14,0.222753301
1.26867225468159E+00,1.89471522569656E+00,-2.15449930429458E+00,9/8/14,0.085454799
1.32008473873139E+00,1.58553275763989E+00,-2.09498776197434E+00,9/10/14,0.053632598
1.31915102005005E+00,1.60136144161224E+00,-1.93310853242874E+00,9/11/14,0.052631699
1.31784582138062E+00,1.60067582130432E+00,-2.0182718336582E+00,9/11/14,0.055420201
1.36620280742645E+00,1.51208554506302E+00,-2.06262227296830E+00,9/11/14,0.113845602
1.36769635677338E+00,1.51081780195237E+00,-2.00688728094101E+00,9/11/14,0.123849802
-1.06973907947540E+00,1.98248804807663E+00,-2.11620507836342E+00,9/11/14,0.134855699
-1.34896826744080E+00,2.02466146945953E+00,-2.10439646244049E+00,9/11/14,0.135648198
1.31568069458008E+00,1.60573985576629E+00,-2.05766750574112E+00,9/11/14,0.1451056
1.16137790381909E+00,1.64731233119965E+00,-2.28973447084427E+00,9/11/14,0.145108499
1.27886542081833E+00,1.35536960363388E+00,-1.99304876327515E+00,9/11/14,0.155926399
1.34233535528183E+00,1.69279075860977E+00,-2.04466511011123E+00,9/11/14,0.161304101
1.32162146568299E+00,1.57915893793106E+00,-2.0295041680336E+00,9/11/14,0.161956299
4.02379626780749E-01,1.21867748498917E+00,-1.92990629076958E+00,9/11/14,0.162648
1.27790013551712E+00,1.35499974489212E+00,-2.02729278802872E+00,9/11/14,0.1631409
1.27695288658142E+00,1.55020816326142E+00,-2.05938563346863E+00,9/11/14,0.164406002
1.86720175743103E+00,8.63695222139359E-01,-1.93167102336883E+00,9/11/14,0.164825201
-9.91849279403684E-01,2.07815665006637E+00,-2.05347581505775E+00,9/11/14,0.165349301
-4.88054066896436E-02,2.00476793050766E+00,-2.11958921551705E+00,9/11/14,0.173815701
7.62323914095764E-03,2.05710674524307E+00,-2.05076222419739E+00,9/11/14,0.175902002
-4.95452038943768E-02,2.21935694217682E+00,-2.05829910039902E+00,9/11/14,0.181310602
1.36753603219986E+00,1.8184974312782E+00,-2.02095535993576E+00,9/11/14,0.182755101
1.31912102699280E+00,1.96362076997757E+00,-2.03101824522019E+00,9/11/14,0.1837148
6.66363185644150E-01,2.62893205881119E+00,-2.05288786888122E+00,9/11/14,0.192935199
1.13731845617294E+00,2.06055693626403E+00,-2.29731638431549E+00,9/11/14,0.201929901
1.40910409688950E+00,1.95611963272095E+00,-2.05483977794647E+00,9/11/14,0.204412501
9.22732789814473E-01,1.39661599397660E+00,-2.04174681901932E+00,9/11/14,0.210220199
1.28928148746491E+00,1.57876528501510E+00,-1.95518765449524E+00,9/11/14,0.211544
3.1791120171547E-01,8.12805074453354E-01,-1.96961387097836E+00,9/11/14,0.215635799
9.24246557056904E-02,7.89146858453751E-01,-1.94753310382366E+00,9/12/14,0.001347098
-2.88799783587456E-01,2.00447062253952E+00,-2.00635896921158E+00,9/12/14,0.012524299
1.21616088151932E+00,1.71192661523819E+00,-2.04013816118240E+00,9/12/14,0.013519
1.52688783407211E+00,1.39288362264634E+00,-2.0515041321516E+00,9/12/14,0.104715899
1.70671666860581E+00,6.81506854295730E-01,-2.09748471379280E+00,9/12/14,0.141917501
1.31463541984558E+00,1.57477885484695E+00,-2.04246183633805E+00,9/12/14,0.182234999
1.06834523677826E+00,1.50852693319321E+00,-2.04909625053406E+00,9/12/14,0.19074
-1.11428496837616E+00,2.04926623106003E+00,-2.11552103161812E+00,9/12/14,0.2013053
-8.41403245925900E-01,2.25045505762100E+00,-2.11036092042923E+00,9/12/14,0.201936599
8.94514185190201E-01,1.58148661851883E+00,-1.98590463697911E+00,9/12/14,0.2136418
1.93423788249492E-01,1.27225108146667E+00,-2.25953342914581E+00,9/12/14,0.222739499
1.20795385837555E+00,1.46423690319062E+00,-1.99505897164345E+00,9/13/14,0.105245098
1.48137681484222E+00,1.85163155794144E+00,-2.00252349376679E+00,9/13/14,0.121759299
1.52720633745193E+00,1.57523547410965E+00,-2.08440809249878E+00,9/13/14,0.140836298
-1.43978728167713E-01,2.09866747856140E+00,-2.09314427375793E+00,9/13/14,0.160015602
1.05708370208741E+00,1.64702875614166E+00,-1.94087403416633E+00,9/14/14,0.0112007
1.38849977254867E+00,1.49165520668029E+00,-2.09974144697189E+00,9/14/14,0.083946101
1.31226005554200E+00,1.59165045320988E+00,-1.91776133775711E+00,9/14/14,0.122723699
1.64578130245209E+00,1.16645560264588E+00,-1.98845658302307E+00,9/14/14,0.2215559
1.50639396905899E+00,1.81130315065384E+00,-2.09060445427894E+00,9/15/14,0.140816901
-1.01738325357437E+00,2.10003496408463E+00,-2.12774105668068E+00,9/15/14,0.140822701
1.14136479794979E+00,1.47604990005493E+00,-1.98433191776276E+00,9/15/14,0.164610401
1.02867696285248E+00,1.51038111448288E+00,-1.99394957721233E+00,9/16/14,0.091449399
1.38374590873719E+00,1.94123598337174E+00,-2.09668831825256E+00,9/16/14,0.153027602
1.16814188957214E+00,1.72937625646591E+00,-2.0552580833435E+00,9/17/14,0.112006601
-1.17913469076157E+00,2.0171644449234E+00,-2.11412402987480E+00,9/17/14,0.155410402
5.97504341602325E-01,2.66809523105622E+00,-2.09589991569519E+00,9/19/14,0.022730399
6.22280907630921E-01,2.73870271444320E+00,-2.10700821876526E+00,9/19/14,0.033137798
-1.09318759441376E+00,1.94766086339951E+00,-2.13469171524048E+00,9/19/14,0.182132501
-1.36322196722031E+00,2.00254887938500E+00,-2.12527682781220E+00,9/20/14,0.1249469
1.85010471343995E+00,1.03476777076721E+00,-2.10195847749710E+00,9/21/14,0.222855099
1.24141027033329E+00,1.46940572261811E+00,-2.11330887675285E+00,9/22/14,0.0410376
1.69874976873398E+00,7.15581232309341E-01,-1.99318106174469E+00,9/22/14,0.220601398
1.36341968774795E+00,1.87527967691421E+00,-2.05733568668366E+00,9/23/14,0.015717998
1.26975462436676E+00,1.90674028396607E+00,-2.05350418090820E+00,9/24/14,0.221416101
1.56196818351746E+00,1.68102934360504E+00,-2.00163953006268E+00,9/26/14,0.013126299
1.67385197430849E-01,2.00571567714214E+00,-1.98256608545780E+00,9/27/14,0.1324252
1.20818605422974E+00,1.84315481185913E+00,-2.05971021652222E+00,9/28/14,0.172608498
-1.01271985769272E+00,2.0977987408638E+00,-2.13799536228180E+00,9/29/14,0.160327699
1.22907700538635E+00,2.19141249656677E+00,-2.03982445001602E+00,10/1/14,0.195403598
-1.00030239820481E+00,2.05262631177902E+00,-2.11186410188675E+00,10/3/14,0.0943335
1.00814695358277E+00,1.86913212537765E+00,-2.07927619218826E+00,10/3/14,0.145721
1.53582957983017E+00,1.27755438089371E+00,-1.97925256490707E+00,10/3/14,0.164335102
-1.08646708428859E+00,1.98222447633743E+00,-2.18080958127976E+00,10/4/14,0.1215267
1.72600754499436E+00,1.54029737710953E+00,-2.08841460645199E+00,10/4/14,0.2150033
1.33829250335694E+00,1.56870974302292E+00,-2.06745729446411E+00,10/4/14,0.2150557
5.45910316519439E-02,2.04045468568802E+00,-2.05321584939957E+00,10/5/14,0.1206338
9.52732086181643E-01,2.07251434326172E+00,-2.08923063278198E+00,10/5/14,0.121132199
1.19310446977615E+00,1.30647888183594E+00,-2.0229801774025E+00,10/5/14,0.1237249
1.60543202161789E+00,1.67681070566177E+00,-2.07057871818543E+00,10/6/14,0.1422249
2.72170284576714E-01,8.64261037111283E-01,-2.01316547989845E+00,10/7/14,0.1645234
1.35578250885009E+00,2.00659918785095E+00,-2.04328688383102E+00,10/8/14,0.032547601
1.48483167886734E+00,1.46433878839016E+00,-2.16729462146759E+00,10/8/14,0.041154198
1.09565587043762E+00,2.03996093273163E+00,-2.09290238618850E+00,10/8/14,0.041154701
-3.00200480222702E-01,1.99412683248520E+00,-2.02075246572495E+00,10/8/14,0.1532396
1.55629109144211E+00,6.11004239320755E-01,-2.06020585298539E+00,10/8/14,0.225826502
1.31848320960999E+00,1.22968204319478E+00,-1.95833618640900E+00,10/9/14,0.052237999
1.38054198026657E+00,1.85804855823517E+00,-2.00280905961991E+00,10/10/14,0.115106199
2.15462145209312E-01,2.11630146503449E+00,-2.07291517257691E+00,10/11/14,0.043318901
1.69957797229290E-01,1.71124716997147E+00,-2.03465213775635E+00,10/11/14,0.2155012
1.56559085845947E+00,1.64316806793213E+00,-2.08646113276482E+00,10/11/14,0.225241899
1.44125184416771E-01,2.26632652282715E+00,-1.9540591359139E+00,10/11/14,0.231352098
1.51597789824009E+00,1.50983600616455E+00,-1.97803790569306E+00,10/12/14,0.0238146
1.50555872917175E+00,1.56575703620911E+00,-2.29722692966462E+00,10/12/14,0.0431148
3.08741134405137E-01,2.10013571977616E+00,-2.03494271039963E+00,10/12/14,0.143447898
1.04364321231842E+00,1.71875571012497E+00,-2.01189227104187E+00,10/12/14,0.1655422
1.70811074972153E+00,1.59389787912369E+00,-2.12477774620057E+00,10/12/14,0.221102402
1.35163865089417E+00,1.61442179679870E+00,-2.05746567845345E+00,10/13/14,0.024537198
1.71677917242050E+00,1.59283148050308E+00,-2.09685071706772E+00,10/13/14,0.063855201
1.71219962835312E+00,1.60943931639195E+00,-1.9904502928257E+00,10/13/14,0.1126335
1.80847127437591E+00,1.68704993724823E+00,-2.13968012332917E+00,10/13/14,0.151512198
1.42366324663162E+00,1.56853038072586E+00,-2.27442913055420E+00,10/13/14,0.2150441
1.03926989436150E-01,2.20529222488403E+00,-2.01245536506176E+00,10/14/14,0.062214699
-1.00145354270935E+00,1.97277477979660E+00,-2.09870387911797E+00,10/14/14,0.213250998
